,tune,chords
3318,808,"[('1', 'Abmaj7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'Fm7'), ('1', 'Fm7'), ('1', 'Gbm7'), ('1', 'Ebm7'), ('2', 'D'), ('2', 'D7'), ('1', 'D7b5'), ('1', 'Cadd9'), ('1', 'D7'), ('2', 'Cadd9'), ('2', 'C6'), ('1', 'Am7'), ('1', 'Em7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
3319,809,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm7'), ('2', 'Dbm7/E'), ('2', 'Gbm7'), ('2', 'Gbdim7'), ('2', 'Dbm6/G'), ('2', 'G7')]"
3320,809,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm7'), ('2', 'Dbm7/E'), ('2', 'Gbm7'), ('2', 'Gbdim7'), ('2', 'Dbm6/G'), ('2', 'G7')]"
3321,809,"[('1', 'E7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7')]"
3322,809,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm7'), ('2', 'Dbm7/E'), ('2', 'Gbm7'), ('2', 'Gbdim7')]"
3323,809,"[('2', 'Dbm6/G'), ('2', 'G7'), ('1', 'Dbm6'), ('1', 'G7')]"
3324,809,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm7'), ('2', 'Dbm7/E'), ('2', 'Gbm7'), ('2', 'Gbdim7'), ('2', 'Dbm6/G'), ('2', 'G7')]"
3325,809,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm7'), ('2', 'Dbm7/E'), ('2', 'Gbm7'), ('2', 'Gbdim7'), ('2', 'Dbm6/G'), ('2', 'G7')]"
3326,809,"[('1', 'E7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7')]"
3327,809,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm7'), ('2', 'Dbm7/E'), ('2', 'Gbm7'), ('2', 'Gbdim7')]"
3328,809,"[('2', 'Dbm6/G'), ('2', 'Gbm9'), ('1', 'Em7'), ('1', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6')]"
3329,810,"[('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Abm7#5'), ('2', 'Dm9'), ('2', 'Abm13b9'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Abm7#5')]"
3330,810,"[('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Abm7#5'), ('2', 'Dm9'), ('2', 'Abm13b9'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Abm7#5')]"
3331,810,"[('1', 'Am7b5'), ('2', 'Am7b5'), ('2', 'D7b9'), ('2', 'Am7b5'), ('2', 'D7b9'), ('2', 'Am7b5'), ('2', 'D7b9'), ('1', 'Am7b5'), ('2', 'Am7b5'), ('2', 'D7b9'), ('2', 'Am7b5'), ('2', 'D7b9'), ('2', 'Am7b5'), ('2', 'D7b9')]"
3332,810,"[('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Abm7#5'), ('2', 'Dm9'), ('2', 'Abm13b9'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Abm7#5'), ('2', 'Abm7#5'), ('1', 'Ab7/Gb')]"
3333,811,"[('1', 'Dbm6'), ('1', 'Edim7'), ('2', 'Dm6'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'D9'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7')]"
3334,811,"[('1', 'Dbm6'), ('1', 'Edim7'), ('2', 'Dm6'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'D9'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('4', 'Am'), ('4', 'Abm')]"
3335,811,"[('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'A7'), ('2', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
3336,811,"[('1', 'Dbm6'), ('1', 'Edim7'), ('2', 'Dm6'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'D9'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7')]"
3337,812,"[('2', 'Em7'), ('2', 'Ebm7'), ('2', 'Dm7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm7')]"
3338,812,"[('2', 'Em7'), ('2', 'Ebm7'), ('2', 'Dm7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm7')]"
3339,812,"[('2', 'Gm7'), ('2', 'C7'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'C7#5'), ('1', 'F6'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Em7b5'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Am7#11'), ('1', 'G7')]"
3340,812,"[('2', 'Em7'), ('2', 'Ebm7'), ('2', 'Dm7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'C7b9'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Am7'), ('2', 'Am7/G'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'Ebm7'), ('2', 'Dm7'), ('2', 'Dm7/G'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
3341,813,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Fmaj7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7'), ('2', 'Fm6'), ('2', 'Bm9'), ('1', 'Cmaj7'), ('1', 'Dbm6'), ('1', 'Bm7'), ('1', 'E7'), ('2', 'A7'), ('2', 'D7'), ('1', 'Abm7')]"
3342,813,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Abm7'), ('1', 'Em7b5'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'Abm7')]"
3343,814,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Gm7/D'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Gbm6'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7')]"
3344,814,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Gm7/D'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Gbm6'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7')]"
3345,814,"[('1', 'Gm9'), ('1', 'Dbm7'), ('1', 'Gm9'), ('1', 'Dbm7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7')]"
3346,814,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Gm7/D'), ('2', 'G7'), ('1', 'Dbm9'), ('2', 'Fmaj7'), ('2', 'Fm6'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'E7#5'), ('2', 'Bm9#11'), ('2', 'A9'), ('2', 'A7b9'), ('1', 'Dm7'), ('2', 'G9sus'), ('2', 'G7b9'), ('2', 'Dbm6'), ('2', 'A7b9#5'), ('2', 'Dm7'), ('2', 'G7b9')]"
3347,815,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm9#5')]"
3348,815,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm9#5')]"
3349,815,"[('1', 'B7'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'E9'), ('2', 'Bm7'), ('2', 'E9'), ('1', 'A9'), ('2', 'Em7'), ('2', 'A9'), ('1', 'D9'), ('1', 'Abm7#5')]"
3350,815,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Bm9'), ('2', 'Cmaj7'), ('2', 'Abm7#5')]"
3351,816,"[('1', 'Cmaj7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Em7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Dm7b5'), ('2', 'G7')]"
3352,816,"[('1', 'Cmaj7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Em7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Dm7b5'), ('2', 'G7')]"
3353,816,"[('1', 'Dm11'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj9'), ('1', 'Dm11'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Fm11'), ('1', 'Bb7'), ('1', 'Ebmaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Bm7'), ('2', 'E7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Dm11'), ('1', 'G7')]"
3354,816,"[('1', 'Cmaj7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Em7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Dm7b5'), ('2', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
3355,817,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cm7'), ('1', 'F7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'Bbm7'), ('1', 'Em7')]"
3356,817,"[('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Em7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7')]"
3357,817,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cm7'), ('1', 'F7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'Bbm7'), ('1', 'Em7')]"
3358,817,"[('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
3359,818,"[('4', 'Dbmmaj7'), ('4', 'Bm7'), ('4', 'A7'), ('4', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('4', 'Dm7'), ('4', 'Ebm7'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Bm7b5'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('2', 'Dbdim7')]"
3360,818,"[('4', 'Dbmmaj7'), ('4', 'Bm7'), ('4', 'A7'), ('4', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('4', 'Dm7'), ('4', 'Ebm7'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Bm7b5'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('2', 'Dbdim7')]"
3361,818,"[('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'Bm7'), ('2', 'E7b13'), ('1', 'Am'), ('1', 'Am7'), ('2', 'Am7'), ('2', 'Ebm7b9'), ('1', 'Dm7'), ('2', 'Dm7'), ('2', 'Abm7b9')]"
3362,818,"[('4', 'Dbmmaj7'), ('4', 'Bm7'), ('4', 'A7'), ('4', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('4', 'Dm7'), ('4', 'Ebm7'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Bm7b5'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('2', 'Bm7'), ('1', 'Cmaj7')]"
3363,819,"[('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Ebm7'), ('1', 'Dm7')]"
3364,819,"[('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Ebm7'), ('1', 'Dm7')]"
3365,819,"[('2', 'E6'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'E6'), ('2', 'Dm7'), ('2', 'Abm7')]"
3366,819,"[('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Ebm7'), ('1', 'Dm7'), ('2', 'Dbm6'), ('2', 'A7b9'), ('2', 'Ebm7b9'), ('2', 'Abm7b9')]"
3367,820,"[('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fmaj7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'D7'), ('1', 'Abm7'), ('1', 'Abm7')]"
3368,820,"[('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fmaj7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Em7b5'), ('1', 'A7'), ('1', 'Dm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
3369,821,"[('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7')]"
3370,821,"[('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7')]"
3371,821,"[('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
3372,821,"[('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7')]"
3373,822,"[('2', 'C6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Gbm6/C'), ('1', 'Cmaj7'), ('1', 'Bm7b5'), ('1', 'E7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'G7')]"
3374,822,"[('2', 'C6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Emaj7'), ('2', 'Gbm7'), ('2', 'Abm7'), ('2', 'A7'), ('2', 'B7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7')]"
3375,822,"[('2', 'C6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Gbm7b5'), ('2', 'Fm6'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7')]"
3376,823,"[('1', 'Am6'), ('1', 'Am6'), ('1', 'Adim7'), ('1', 'Adim7'), ('1', 'Gm7'), ('1', 'C7'), ('2', 'Fdim7'), ('2', 'Fmaj7'), ('1', 'Fmaj7')]"
3377,823,"[('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Em7'), ('1', 'A7b13'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
3378,823,"[('1', 'Am6'), ('1', 'Am6'), ('1', 'Adim7'), ('1', 'Adim7'), ('1', 'Gm7'), ('1', 'C7'), ('2', 'Fdim7'), ('2', 'Fmaj7'), ('1', 'Fmaj7')]"
3379,823,"[('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Em7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7')]"
3380,823,[]
3381,823,"[('1', 'Am6'), ('1', 'Am6'), ('1', 'Adim7'), ('1', 'Adim7'), ('1', 'Gm7'), ('1', 'C7'), ('2', 'Fdim7'), ('2', 'Fmaj7'), ('1', 'Fmaj7')]"
3382,823,"[('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Em7'), ('1', 'A7b13'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
3383,823,"[('1', 'Am6'), ('1', 'Am6'), ('1', 'Adim7'), ('1', 'Adim7'), ('1', 'Gm7'), ('1', 'C7'), ('2', 'Fdim7'), ('2', 'Fmaj7'), ('1', 'Fmaj7')]"
3384,823,"[('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Em7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7')]"
3385,823,"[('1', 'C6')]"
3386,824,"[('1', 'Amaj7'), ('1', 'Amaj7'), ('1', 'Gmaj7'), ('1', 'Gmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'Dbm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cm7'), ('1', 'B7#9'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7')]"
3387,824,"[('1', 'Amaj7'), ('1', 'Amaj7'), ('1', 'Gmaj7'), ('1', 'Gmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'Dbm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cm7'), ('1', 'B7#9'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7')]"
3388,824,"[('1', 'Cm7'), ('1', 'Bm7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Bm7'), ('1', 'Am7#11'), ('1', 'Gbmaj7'), ('1', 'Gbmaj7'), ('1', 'Gbm7'), ('1', 'Am7'), ('1', 'Cm7'), ('1', 'Ebm7'), ('1', 'C6'), ('1', 'C6')]"
3389,825,"[('1', 'Dbm6'), ('1', 'Em7'), ('1', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6'), ('1', 'Em7'), ('1', 'Fmaj7'), ('2', 'Em7b5'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('2', 'Em7'), ('2', 'Em7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
3390,825,"[('1', 'Dbm6'), ('1', 'Em7'), ('1', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6'), ('1', 'Dbm7'), ('1', 'Gbm6'), ('2', 'Em7b5'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'Fm7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'G7')]"
3391,826,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'E/C'), ('2', 'Edim7'), ('2', 'Dm6'), ('2', 'Bm/D'), ('2', 'Dm6'), ('2', 'Bm/D')]"
3392,826,"[('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('2', 'Dm7'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
3393,826,"[('1', 'Em7b5'), ('1', 'Em7b5'), ('1', 'A7b9'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'Fm6'), ('2', 'G/C'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7')]"
3394,826,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'E/C'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7b9'), ('1', 'C6'), ('1', 'C6')]"
3395,827,"[('2', 'Gb7'), ('2', 'B7'), ('2', 'E7'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Db7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'Bm7'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Db7'), ('1', 'Dbm7'), ('1', 'B7')]"
3396,827,"[('2', 'Bm7'), ('2', 'A7'), ('2', 'Ab7'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'B7'), ('2', 'Bm7'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Db7'), ('1', 'Dbm7'), ('2', 'Bb7'), ('2', 'Eb7'), ('2', 'Ab7'), ('2', 'Db7')]"
3397,827,"[('2', 'Gb7'), ('2', 'B7'), ('2', 'E7'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Db7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'Bm7'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Db7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('1', 'Bm7')]"
3398,827,"[('4', 'Gbm7'), ('4', 'E7'), ('4', 'Eb7'), ('4', 'Ebm7'), ('4', 'Db7'), ('4', 'Dbm7'), ('4', 'B7'), ('4', 'Bb7'), ('4', 'Eb7'), ('4', 'Ebm7'), ('4', 'Db7'), ('4', 'Dbm7'), ('4', 'B7'), ('4', 'Bm7'), ('4', 'A7'), ('4', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7')]"
3399,828,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Em7b5'), ('1', 'A7'), ('1', 'D7'), ('1', 'Abm7')]"
3400,828,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Em7b5'), ('1', 'A7'), ('1', 'D7'), ('1', 'Abm7')]"
3401,828,"[('1', 'Fmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'Abm7')]"
