,tune,chords
2889,567,"[('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Emaj7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Gmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'Abm7')]"
2890,567,"[('1', 'Emaj7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Gmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Dbm6'), ('4', 'Dm7'), ('4', 'Abm7')]"
2891,567,"[('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('2', 'Dbm6'), ('4', 'Dm7'), ('4', 'Abm7')]"
2892,568,"[('2', 'C'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('1', 'Bm7b5'), ('1', 'E7'), ('1', 'Am7'), ('2', 'Gm7'), ('2', 'C7sus'), ('1', 'Em7b5'), ('1', 'A7')]"
2893,568,"[('2', 'C'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('1', 'Bm7b5'), ('1', 'E7'), ('1', 'Am7'), ('2', 'Gm7'), ('2', 'C7sus'), ('1', 'Em7b5'), ('1', 'A7'), ('2', 'C'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('1', 'Bm7b5'), ('1', 'E7'), ('1', 'Am7'), ('2', 'Gm7'), ('2', 'C7sus'), ('1', 'Em7b5'), ('1', 'A7')]"
2894,568,"[('2', 'C'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('1', 'Bm7b5'), ('1', 'E7'), ('1', 'Am7'), ('2', 'Gm7'), ('2', 'C7sus'), ('1', 'Em7b5'), ('1', 'A7')]"
2895,569,"[('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Bm7')]"
2896,569,"[('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Bm7')]"
2897,569,"[('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('1', 'E7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7')]"
2898,569,"[('1', 'E7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6')]"
2899,569,"[('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6')]"
2900,570,"[('1', 'C7'), ('4', 'C7'), ('4', 'B7'), ('4', 'Bb7'), ('4', 'A7'), ('1', 'D7'), ('1', 'D7')]"
2901,570,"[('1', 'C7'), ('4', 'C7'), ('4', 'B7'), ('4', 'Bb7'), ('4', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'C7'), ('4', 'C7'), ('4', 'B7'), ('4', 'Bb7'), ('4', 'A7'), ('1', 'D7'), ('1', 'D7')]"
2902,570,"[('1', 'C7'), ('4', 'C7'), ('4', 'B7'), ('4', 'Bb7'), ('4', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'C7'), ('1', 'C7'), ('1', 'F'), ('1', 'F'), ('1', 'A7'), ('1', 'A7'), ('2', 'D7'), ('4', 'Gbdim'), ('2', 'G7'), ('4', 'Gaug')]"
2903,570,"[('1', 'C7'), ('1', 'C7'), ('1', 'F'), ('1', 'F'), ('1', 'A7'), ('1', 'A7'), ('2', 'D7'), ('4', 'Gbdim'), ('2', 'G7'), ('4', 'Gaug'), ('1', 'C7'), ('4', 'C7'), ('4', 'B7'), ('4', 'Bb7'), ('4', 'A7'), ('1', 'D7'), ('1', 'D7'), ('2', 'C'), ('4', 'Cm'), ('2', 'D7'), ('2', 'G7'), ('1', 'C'), ('2', 'F7'), ('2', 'C')]"
2904,570,"[('1', 'C7'), ('4', 'C7'), ('4', 'B7'), ('4', 'Bb7'), ('4', 'A7'), ('1', 'D7'), ('1', 'D7'), ('2', 'C'), ('4', 'Cm'), ('2', 'D7'), ('2', 'G7'), ('1', 'C'), ('2', 'F7'), ('2', 'C')]"
2905,571,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Fm7')]"
2906,571,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Fm7')]"
2907,571,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Fm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'B7'), ('2', 'Em7'), ('2', 'D7'), ('1', 'Dm7'), ('1', 'Abm7')]"
2908,571,"[('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'B7'), ('2', 'Em7'), ('2', 'D7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Am7'), ('2', 'D7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
2909,571,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Am7'), ('2', 'D7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
2910,572,"[('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'C6'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm9'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6')]"
2911,572,"[('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'C6'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm9'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'C6'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm9'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6')]"
2912,572,"[('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'C6'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm9'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('1', 'Bm7'), ('1', 'E7'), ('1', 'Em9'), ('1', 'A13'), ('1', 'Am11'), ('1', 'D7'), ('1', 'Dm9'), ('1', 'G13')]"
2913,572,"[('1', 'Bm7'), ('1', 'E7'), ('1', 'Em9'), ('1', 'A13'), ('1', 'Am11'), ('1', 'D7'), ('1', 'Dm9'), ('1', 'G13'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'C6'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm9'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Fmaj7'), ('2', 'E7b9#5'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'C6'), ('4', 'Dm7'), ('4', 'G7')]"
2914,572,"[('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'G7b5'), ('2', 'C6'), ('2', 'C6'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm9'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'Fmaj7'), ('2', 'E7b9#5'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'C6'), ('4', 'Dm7'), ('4', 'G7')]"
2915,573,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7')]"
2916,573,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7')]"
2917,573,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('2', 'G7'), ('2', 'G7/F'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7b5'), ('1', 'G7'), ('1', 'Em7'), ('2', 'Ebm7'), ('2', 'Am7')]"
2918,573,"[('1', 'Dm7'), ('2', 'G7'), ('2', 'G7/F'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7b5'), ('1', 'G7'), ('1', 'Em7'), ('2', 'Ebm7'), ('2', 'Am7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'F7'), ('1', 'Bm7#11'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Em7'), ('2', 'A7b9')]"
2919,573,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'F7'), ('1', 'Bm7#11'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Em7'), ('2', 'A7b9')]"
2920,574,"[('1', 'Am6'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Fmaj7'), ('1', 'Dm7'), ('1', 'Bm7b5'), ('1', 'E7b9')]"
2921,574,"[('1', 'Am6'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Fmaj7'), ('1', 'Dm7'), ('1', 'Bm7b5'), ('1', 'E7b9'), ('1', 'Am6'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Fmaj7'), ('1', 'Dm7'), ('1', 'Dm7b5'), ('1', 'Abm7')]"
2922,574,"[('1', 'Am6'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Fmaj7'), ('1', 'Dm7'), ('1', 'Dm7b5'), ('1', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'E7b9'), ('4', 'Am7'), ('4', 'Ab7'), ('4', 'Gm7'), ('4', 'Gb7'), ('1', 'Fmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9')]"
2923,574,"[('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'E7b9'), ('4', 'Am7'), ('4', 'Ab7'), ('4', 'Gm7'), ('4', 'Gb7'), ('1', 'Fmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am6'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Fmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'Ab7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('2', 'Bm7b5'), ('2', 'E7b9')]"
2924,574,"[('1', 'Am6'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Fmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'Ab7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('2', 'Bm7b5'), ('2', 'E7b9')]"
2925,575,"[('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Bm7b5'), ('1', 'E7b9'), ('1', 'Am'), ('1', 'Am'), ('1', 'Bm7b5'), ('1', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
2926,575,"[('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Bm7b5'), ('1', 'E7b9'), ('1', 'Am'), ('1', 'Am'), ('1', 'Bm7b5'), ('1', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Gm7'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Bm7'), ('2', 'C6/E'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
2927,575,"[('1', 'Gm7'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Bm7'), ('2', 'C6/E'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
2928,576,"[('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('2', 'A7b13'), ('2', 'Am13'), ('1', 'G9'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
2929,576,"[('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('2', 'A7b13'), ('2', 'Am13'), ('1', 'G9'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('2', 'A7b13'), ('2', 'Am13'), ('1', 'G9'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
2930,576,"[('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('2', 'A7b13'), ('2', 'Am13'), ('1', 'G9'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gbmaj7'), ('1', 'F7#11'), ('1', 'E7#11'), ('1', 'Em7#5'), ('1', 'D7#5'), ('1', 'Dm9'), ('1', 'Gbmaj7'), ('4', 'Em7'), ('4', 'Am7'), ('4', 'Dm7'), ('4', 'Gm7')]"
2931,576,"[('1', 'Gbmaj7'), ('1', 'F7#11'), ('1', 'E7#11'), ('1', 'Em7#5'), ('1', 'D7#5'), ('1', 'Dm9'), ('1', 'Gbmaj7'), ('4', 'Em7'), ('4', 'Am7'), ('4', 'Dm7'), ('4', 'Gm7'), ('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('2', 'A7b13'), ('2', 'Am13'), ('1', 'G9'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
2932,576,"[('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('1', 'B7#11'), ('2', 'A7b13'), ('2', 'Am13'), ('1', 'G9'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
2933,577,"[('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'G7'), ('2', 'C'), ('2', 'G7'), ('2', 'C')]"
2934,577,"[('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'G7'), ('2', 'C'), ('2', 'G7'), ('2', 'C'), ('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'G7'), ('2', 'C'), ('2', 'G7'), ('2', 'C')]"
2935,577,"[('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'G7'), ('2', 'C'), ('2', 'G7'), ('2', 'C'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Fm7'), ('2', 'Bm7'), ('1', 'Ebmaj7'), ('2', 'Dm7'), ('2', 'G7')]"
2936,577,"[('2', 'Gm7'), ('2', 'C7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Fm7'), ('2', 'Bm7'), ('1', 'Ebmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'G7'), ('2', 'C'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7')]"
2937,577,"[('2', 'Em7b5'), ('2', 'A7#5'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'D9'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'C7'), ('2', 'Gbm6'), ('2', 'G7'), ('2', 'C'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7')]"
2938,578,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Dbm6'), ('2', 'Bbm7')]"
2939,578,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Dbm6'), ('2', 'Bbm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Dbm6'), ('2', 'Bbm7')]"
2940,578,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Dbm6'), ('2', 'Bbm7'), ('1', 'Ab7'), ('1', 'Ab7'), ('1', 'Cmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am'), ('2', 'AmM7'), ('2', 'Am7'), ('2', 'Ebm7'), ('1', 'Dm7'), ('1', 'Abm7')]"
2941,578,"[('1', 'Ab7'), ('1', 'Ab7'), ('1', 'Cmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am'), ('2', 'AmM7'), ('2', 'Am7'), ('2', 'Ebm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Dbm6'), ('2', 'Bbm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6')]"
2942,578,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Dbm6'), ('2', 'Bbm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6')]"
2943,579,"[('1', 'Cm9'), ('1', 'Bbm9'), ('1', 'Cm9'), ('1', 'Abm9'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Cm7'), ('2', 'F7b9')]"
2944,579,"[('1', 'Cm9'), ('1', 'Bbm9'), ('1', 'Cm9'), ('1', 'Abm9'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Cm7'), ('2', 'F7b9'), ('1', 'Cm9'), ('1', 'Bbm9'), ('1', 'Cm9'), ('1', 'Abm9'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Cm7'), ('2', 'F7b9')]"
2945,579,"[('1', 'Cm9'), ('1', 'Bbm9'), ('1', 'Cm9'), ('1', 'Abm9'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Cm7'), ('2', 'F7b9'), ('2', 'Cmaj7'), ('2', 'F7#11'), ('2', 'Cmaj7'), ('2', 'F7#11'), ('2', 'Emaj7'), ('2', 'Bbm7#11'), ('2', 'Emaj7'), ('2', 'Bbm7#11'), ('2', 'Dmaj7'), ('2', 'G7#11'), ('2', 'Dmaj7'), ('2', 'G7#11'), ('2', 'Gbmaj7'), ('2', 'Amaj7'), ('2', 'Cmaj7'), ('4', 'Dm7'), ('4', 'G7')]"
2946,579,"[('2', 'Cmaj7'), ('2', 'F7#11'), ('2', 'Cmaj7'), ('2', 'F7#11'), ('2', 'Emaj7'), ('2', 'Bbm7#11'), ('2', 'Emaj7'), ('2', 'Bbm7#11'), ('2', 'Dmaj7'), ('2', 'G7#11'), ('2', 'Dmaj7'), ('2', 'G7#11'), ('2', 'Gbmaj7'), ('2', 'Amaj7'), ('2', 'Cmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('1', 'Cm9'), ('1', 'Bbm9'), ('1', 'Cm9'), ('1', 'Abm9'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Bbm7'), ('2', 'Eb7')]"
2947,579,"[('1', 'Cm9'), ('1', 'Bbm9'), ('1', 'Cm9'), ('1', 'Abm9'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('4', 'Bb7'), ('4', 'Eb7'), ('4', 'Abm'), ('4', 'G7')]"
2948,579,"[('4', 'Bb7'), ('4', 'Eb7'), ('4', 'Abm'), ('4', 'G7'), ('1', 'Cm9'), ('1', 'Bbm9'), ('1', 'Cm9'), ('1', 'Abm9'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Cm7'), ('2', 'F7b9')]"
